biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,id,lastName,number,party,partyName,pictureUrl,updated
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4076,SO,Soleure,N,S,Groupe socialiste,Philipp,Membre,www.philipp-hadorn.ch,4076,Hadorn,2792,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2792.jpg,2018-03-13T11:48:21Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4061,ZH,Zurich,N,S,Groupe socialiste,Thomas,Membre,www.thomashardegger.ch,4061,Hardegger,2763,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2763.jpg,2017-06-15T08:53:29Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4103,TG,Thurgovie,N,V,Groupe de l'Union démocratique du Centre,Markus,Membre,www.markus-hausammann.ch,4103,Hausammann,3002,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3002.jpg,2015-05-17T21:18:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3887,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Alfred,Membre,,3887,Heer,2690,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2690.jpg,2015-11-17T15:28:49Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1156,SO,Soleure,N,S,Groupe socialiste,Bea,Membre,www.bea-heim.ch,1156,Heim,2601,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2601.jpg,2016-04-05T11:09:32Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4129,TG,Thurgovie,N,V,Groupe de l'Union démocratique du Centre,Verena,Membre,www.verena-herzog.ch,4129,Herzog,3033,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3033.jpg,2018-08-30T15:38:50Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4163,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Erich,Membre,www.erichhess.ch,4163,Hess,3078,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3078.jpg,2019-01-11T13:55:59Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4094,BE,Berne,N,BD,Groupe BD,Lorenz,Membre,,4094,Hess,2799,PBD,Parti bourgeois-démocratique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2799.jpg,2017-02-14T15:29:02Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3888,GE,Genève,N,RL,Groupe libéral-radical,Hugues,Membre,,3888,Hiltpold,2691,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2691.jpg,2018-12-05T08:29:22Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1071,AG,Argovie,N,C,Groupe PDC,Ruth,Membre,www.ruthhumbel.ch,1071,Humbel,2580,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2580.jpg,2018-08-30T15:38:36Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3890,SH,Schaffhouse,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.thomas-hurter.ch,3890,Hurter,2693,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2693.jpg,2016-06-13T11:45:07Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4164,SO,Soleure,N,V,Groupe de l'Union démocratique du Centre,Christian,Membre,www.schwarzbuben.ch,4164,Imark,3080,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3080.jpg,2018-03-14T09:43:57Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4032,BS,Bâle-Ville,N,S,Groupe socialiste,Beat,Membre,,4032,Jans,2745,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2745.jpg,2016-03-29T11:16:08Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4208,AG,Argovie,N,RL,Groupe libéral-radical,Matthias Samuel,Membre,www.matthias-jauslin.ch,4208,Jauslin,3109,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3109.jpg,2018-01-10T17:07:41Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4218,AG,Argovie,N,G,Groupe des Verts,Irène,Membre,irenekaelin.ch,4218,Kälin,3119,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3119.jpg,2018-11-20T15:53:08Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4098,NW,Nidwald,N,V,Groupe de l'Union démocratique du Centre,Peter,Membre,www.kellerpeter.ch,4098,Keller,3013,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3013.jpg,2016-06-13T11:01:33Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4165,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Barbara,Membre,www.keller-inhelder.ch,4165,Keller-Inhelder,3081,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3081.jpg,2015-10-30T17:14:05Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1147,BE,Berne,N,S,Groupe socialiste,Margret,Membre,www.kienernellen.ch,1147,Kiener Nellen,2608,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2608.jpg,2018-01-16T09:29:30Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4114,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Hansjörg,Membre,www.hansjoerg-knecht.ch,4114,Knecht,3021,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3021.jpg,2015-05-17T21:18:19Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4166,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Roger,Membre,www.rogerköppel.ch,4166,Köppel,3082,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3082.jpg,2015-11-20T14:49:26Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4225,ZH,Zurich,N,C,Groupe PDC,Philipp,Membre,www.philippkutter.ch,4225,Kutter,3126,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3126.jpg,2018-05-31T09:05:12Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4008,GL,Glaris,N,BD,Groupe BD,Martin,Membre,www.landolt.info,4008,Landolt,2735,PBD,Parti bourgeois-démocratique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2735.jpg,2015-11-25T08:20:33Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4118,TG,Thurgovie,N,C,Groupe PDC,Christian,Membre,www.lohr.ch,4118,Lohr,3024,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3024.jpg,2016-09-01T13:31:27Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3895,GE,Genève,N,RL,Groupe libéral-radical,Christian,Membre,www.cms-vep.com,3895,Lüscher,2698,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2698.jpg,2015-12-03T15:50:14Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4018,NE,Neuchâtel,N,S,Groupe socialiste,Jacques-André,Membre,www.j-a-maire.ch,4018,Maire,2738,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2738.jpg,2015-10-27T16:58:54Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4183,VS,Valais,N,C,Groupe PDC,Géraldine,Membre,,4183,Marchand-Balet,3083,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3083.jpg,2018-05-15T16:52:05Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1139,BE,Berne,N,RL,Groupe libéral-radical,Christa,Membre,www.christa-markwalder.ch,1139,Markwalder,2614,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2614.jpg,2018-06-18T14:12:25Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3923,VD,Vaud,N,S,Groupe socialiste,Ada,Membre,www.adamarra.blogspot.com,3923,Marra,2726,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2726.jpg,2015-11-24T15:14:37Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4197,ZH,Zurich,N,S,Groupe socialiste,Min Li,Membre,www.minli-marti.ch,4197,Marti,3084,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3084.jpg,2016-12-06T15:58:15Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4228,BL,Bâle-Campagne,N,S,Groupe socialiste,Samira,Membre,www.samira-marti.ch,4228,Marti,3129,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3129.jpg,2018-12-05T09:37:26Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4167,GR,Grisons,N,V,Groupe de l'Union démocratique du Centre,Magdalena,Membre,www.martullo-blocher.ch,4167,Martullo-Blocher,3085,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3085.jpg,2019-06-18T15:33:54Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4130,BE,Berne,N,S,Groupe socialiste,Nadine,Membre,www.nadinemasshardt.ch,4130,Masshardt,3034,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3034.jpg,2019-05-23T08:33:56Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4144,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Thomas,Membre,www.thomasmatter.ch,4144,Matter,3046,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3046.jpg,2019-04-25T17:00:10Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4186,GE,Genève,N,G,Groupe des Verts,Lisa,Membre,,4186,Mazzone,3086,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3086.jpg,2018-07-02T08:07:55Z
http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4140,TI,Tessin,N,RL,Groupe libéral-radical,Giovanni,Membre,www.giovannimerlini.ch,4140,Merlini,3042,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3042.jpg,2018-02-21T11:17:00Z
